company,education,experience,location,position,salary
隆盛佳创,大专,1-3年,上海,产品经理,8k-16k
隆盛佳创,大专,3-5年,上海,产品经理,9k-16k
聚鳗,不限,1-3年,上海,推广专员,7k-9k
上海心源,大专,3-5年,上海,APP 高级开发工程师,15k-30k
易宝软件,大专,1-3年,上海,Android 安卓开发,10k-15k
宏远科创软件公司,大专,3-5年,上海,安卓开发工程师经验1,10k-12k
易贝乐少儿英语,本科,5-10年,上海,CTO,30k-40k
依威能源,本科,3-5年,上海,前端开发工程师,15k-25k
螭龙游戏,本科,1-3年,上海,IOS高级开发攻城狮,10k-20k
简单互娱,不限,1-3年,上海,区块链产品经理,15k-20k
上海移云科技,本科,1-3年,上海,Android软件工程师-家娱,7k-12k
郑州勤道科技有限公司,不限,1-3年,上海,Android开发工程师,6k-12k
上海田获,本科,1-3年,上海,iOS,8k-16k
超级目录,本科,5-10年,上海,Android高级工程师,20k-25k
犇众信息,本科,1-3年,上海,高级安卓开发工程师,10k-20k
江苏易云科技,大专,1-3年,上海,Android开发工程师,8k-16k
趣医网,本科,3-5年,上海,高级软件开发工程师,15k-25k
趣医网,本科,3-5年,上海,架构师(测试开发),15k-25k
趣医网,本科,5-10年,上海,移动互联网架构师,15k-25k
趣医网,本科,5-10年,上海,系统架构师,25k-40k
上海乐蜀网络,大专,3-5年,上海,cocos2d-x开发工程师,12k-24k
晶旦互联网,本科,不限,上海,安卓开发,12k-17k
晶旦互联网,本科,不限,上海,UI设计,8k-15k
晶旦互联网,本科,不限,上海,UI/UX设计,8k-15k
思陌网络,本科,3-5年,杭州,高级web前端开发工程师,15k-30k
车集信息,大专,1-3年,杭州,Android/iOS开发工程师,8k-16k
杭州华系至能,大专,3-5年,杭州,测试工程师,7k-11k
丈浔科技,本科,1-3年,杭州,软件测试（外派网易考拉）,8k-12k
何乐不为,本科,3-5年,杭州,软件测试,8k-15k
何乐不为,本科,1-3年,杭州,Android开发工程师,8k-12k
微动征程,大专,1-3年,杭州,测试工程师,8k-15k
阿里巴巴集团,本科,3-5年,杭州,测试开发,25k-35k
丈浔科技,大专,1-3年,杭州,软件测试（外派华数）,7k-9k
丈浔科技,本科,1-3年,杭州,Android（外派恒生）,9k-10k
搜度控股集团,大专,1-3年,杭州,ASO专员,7k-10k
誉渡,本科,3-5年,杭州,React-native 开发工程师,25k-35k
盛唐科技有限公司,大专,1-3年,杭州,Android开发工程师-杭州,10k-15k
软通动力,大专,3-5年,杭州,Android,9k-14k
杭州简思,大专,3-5年,杭州,测试主管,7k-14k
海蒂崽崽,本科,5-10年,杭州,技术合伙人,15k-25k
回客科技,本科,1-3年,杭州,测试工程师,8k-11k
政采云,本科,不限,杭州,测试专家,20k-28k
琉璃,本科,1-3年,杭州,Android开发,8k-15k
银管家科技,大专,1-3年,杭州,APP渠道推广,10k-20k
瑞杰珑科技,本科,5-10年,杭州,硬件工程师,13k-20k
驿道,大专,1-3年,杭州,UI设计师,7k-10k
有数金服,本科,1-3年,杭州,前端工程师,9k-18k
银程金服,大专,1-3年,杭州,ASO优化师,10k-15k
班凯信息,本科,1-3年,杭州,andriod工程师,10k-15k
浙江翱游科技有限公司,本科,3-5年,杭州,软件测试工程师,10k-15k
杭州泛链,大专,3-5年,杭州,安卓native开发,13k-17k
阿拉丁信息科技,不限,3-5年,杭州,unity游戏前端程序,13k-25k
上海易宝软件,大专,1-3年,杭州,前端开发工程师,8k-12k
有数金服,本科,1-3年,杭州,前端开发工程师,8k-16k
蚂蚁金服,不限,不限,杭州,蚂蚁金服-高级Android工程师/专家,18k-36k
阿里集团,不限,不限,杭州,高级Java工程师,15k-30k
杭州优量科技,大专,1-3年,杭州,ASO推广,6k-8k
学乐,本科,3-5年,杭州,Android开发工程师,13k-18k
乾融资产,本科,3-5年,杭州,产品经理,8k-12k
神彩软件,本科,3-5年,杭州,Android,11k-15k
支付宝,大专,3-5年,杭州,web前端,13k-26k
玛瑙湾,本科,1-3年,杭州,app测试工程师,6k-9k
威风出行,大专,不限,杭州,软件测试工程师,6k-8k
百e国际,大专,3-5年,杭州,前端研发工程师,10k-15k
百e国际,大专,3-5年,杭州,Android开发工程师,10k-15k
浙江甲骨文超级码,本科,3-5年,杭州,Android开发工程师,14k-18k
杭州暖芯迦,大专,1-3年,杭州,嵌入式软件工程师,8k-14k
奇谋科技,大专,1年以内,杭州,Android开发工程师,7k-9k
北京新致君阳,大专,3-5年,杭州,Android,6k-12k
情咖FM,本科,1-3年,杭州,安卓开发工程师,10k-15k
赚购网络,大专,3-5年,杭州,UI设计师,8k-15k
赚购网络,大专,3-5年,杭州,测试工程师,10k-15k
赚购网络,大专,3-5年,杭州,Android,12k-15k
海康威视,本科,1-3年,杭州,测试工程师,7k-10k
唯卓信息科技,本科,1-3年,杭州,底层驱动工程师（Android）,10k-18k
瑞硕网络科技,本科,3-5年,杭州,web,12k-22k
杭州德链科技,本科,不限,杭州,android,10k-20k
会友科技,大专,应届生,杭州,UI设计师,4k-6k
鼎柱科技,本科,1-3年,杭州,运营,8k-10k
微医集团,大专,3-5年,杭州,前端工程师-技术中心06,12k-24k
海滨物联,大专,不限,杭州,移动端（手机）App开发,8k-16k
爱财集团,大专,3-5年,杭州,UI设计师,13k-14k
百得思维,本科,3-5年,杭州,Android开发工程师,10k-16k
浙商期货,本科,3-5年,杭州,UI设计师,10k-15k
橙鹰,本科,3-5年,杭州,测试工程师,18k-30k
文思海辉,本科,1-3年,杭州,Android开发工程师,10k-15k
互利联盟,本科,3-5年,杭州,Android开发工程师,10k-12k
盈盈理财,本科,5-10年,杭州,测试开发,20k-35k
浙江芒星控股有限公司,大专,1-3年,杭州,JAVA程序员,7k-14k
贝因美,本科,3-5年,杭州,前端工程师,12k-20k
新盛蓝科技,本科,1-3年,杭州,Android,10k-12k
纳里健康,大专,1-3年,杭州,ui设计师,6k-12k
杭州珍林网络,本科,1-3年,杭州,Android开发,9k-15k
圣仙网络,本科,应届生,杭州,产品助理/产品实习生,3k-6k
穆道科技,大专,3-5年,杭州,安卓开发工程师,10k-15k
超级科技,本科,1-3年,杭州,中级android开发工程师,6k-12k
杭州古川有限公司,本科,1-3年,杭州,APP测试/web测试,9k-14k
超级科技,大专,3-5年,杭州,Android Rom开发工程师,15k-30k
鑫禾,本科,1-3年,杭州,Java开发工程师,8k-15k
尚衣会网络有限公司,大专,1-3年,杭州,Android,8k-12k
展融商城,本科,3-5年,杭州,react-native,20k-40k
众马科技,大专,1-3年,杭州,软件测试工程师,10k-18k
浙江东驰科技,本科,1-3年,杭州,安卓工程师,8k-12k
泰亨集团,大专,3-5年,杭州,前端开发,9k-12k
顺治科技,大专,1-3年,杭州,安卓开发工程师,9k-14k
爽到家,本科,1-3年,杭州,web前端开发工程师,11k-15k
杭州掌盟,本科,1-3年,杭州,游戏商务经理,5k-10k
海康威视,本科,3-5年,杭州,Android应用开发工程师,12k-18k
泛嘉科技,大专,3-5年,杭州,Android开发工程师,15k-22k
杭州海蝶,不限,1-3年,杭州,Android开发,9k-15k
杭州海蝶,不限,1-3年,杭州,Android开发工程师,10k-15k
1号冷链,大专,1-3年,杭州,Android开发工程师,8k-15k
辰汉智能科技,大专,3-5年,杭州,其他生产制造职位,5k-6k
橙鹰,本科,1-3年,杭州,web前端,12k-24k
万思智能科技,本科,不限,杭州,Android应用开发工程师,3k-5k
伊电园,本科,3-5年,杭州,视觉设计师,12k-23k
易呼智能科技,本科,3-5年,杭州,PHP,10k-20k
林鲲科技,本科,1年以内,杭州,安卓程序员,10k-12k
有赞,本科,1-3年,杭州,Android,14k-25k
咪咕数字传媒有限...,本科,5-10年,杭州,Android架构师,20k-40k
涂图,大专,3-5年,杭州,高级 Android 音视频工程师,19k-26k
蚂蚁金服,本科,1-3年,杭州,蚂蚁金服-无线端测试开发专家-花呗借呗,15k-16k
优路科技,本科,1-3年,杭州,H5前端开发工程师,6k-12k
优路科技,本科,1-3年,杭州,产品经理,10k-20k
优路科技,本科,1-3年,杭州,Android开发工程师,8k-15k
海拍客,不限,5-10年,杭州,资深Android开发工程师,15k-25k
有赞,本科,3-5年,杭州,Android开发工程师-零售移动方向,15k-30k
众马科技,大专,1-3年,杭州,测试工程师,10k-18k
任分期,大专,3-5年,杭州,产品经理,10k-20k
网竞科技,本科,3-5年,杭州,安卓软件开发工程师,12k-20k
网易游戏,不限,不限,杭州,客户端开发工程师,25k-50k
网易游戏,不限,不限,杭州,客户端开发工程师-U3D,25k-50k
掌尊科技,大专,3-5年,杭州,前端开发,6k-12k
杭州魔点科技有限公司,本科,1-3年,杭州,测试工程师,6k-10k
娃哈哈集团,本科,不限,杭州,前端工程师（HTML5）,10k-12k
扫扫科技,本科,3-5年,杭州,运营经理,8k-12k
新锋网络科技,本科,1-3年,杭州,Android,8k-16k
鲜沐农场,本科,不限,杭州,web前端,9k-11k
鲜沐农场,本科,不限,杭州,前端开发工程师,9k-11k
浙江卯金刀信息科技,大专,1-3年,杭州,产品助理,4k-8k
鸿泉物联网,本科,1-3年,杭州,嵌入式开发工程师（Linux底层驱动）,10k-20k
杭州墨壹,本科,1-3年,杭州,安卓开发工程师,12k-16k
穆道科技,大专,1-3年,杭州,安卓开发,10k-12k
商翔,大专,1-3年,杭州,安卓开发,9k-18k
杭州三网通,本科,3-5年,杭州,UI设计师,8k-12k
势成科技,本科,1-3年,杭州,iOS,8k-12k
杭州飓热网络科技,本科,3-5年,杭州,React Native-ios,10k-18k
宇霖科技,大专,3-5年,杭州,U3D客户端开发（主程）,20k-25k
阿里巴巴菜鸟,本科,5-10年,杭州,Android ROM系统专家,30k-40k
十域科技,本科,不限,杭州,资深移动SDK架构师,20k-40k
甬润,本科,5-10年,杭州,技术总监,30k-50k
分众科技,本科,1-3年,杭州,杭州测试-滴滴,8k-12k
康姆达,不限,不限,杭州,android程序员,6k-10k
九爱科技,大专,3-5年,杭州,Android高级开发工程师,20k-25k
杭州金运数据科技,本科,1-3年,杭州,APP开发（安卓）,12k-19k
亿达信息,本科,1-3年,杭州,测试工程师,10k-11k
涂图,本科,3-5年,杭州,Android技术支持,16k-26k
杭州守望科技,本科,1-3年,杭州,安卓开发工程师,8k-10k
医养网,本科,3-5年,杭州,项目经理,10k-15k
有数派,本科,5-10年,杭州,UI设计师,15k-30k
广安,大专,3-5年,杭州,安卓开发工程师,10k-18k
阿里巴巴集团,本科,3-5年,杭州,Android高级工程师,16k-30k
纳帕科技,大专,1-3年,杭州,技术支持工程师,4k-8k
创值高科,大专,3-5年,杭州,android开发工程师,9k-10k
杭州金端,本科,1-3年,杭州,Android开发工程师,10k-14k
第伍区科技,本科,3-5年,杭州,android开发工程师,15k-30k
帝壹能源,本科,1-3年,杭州,安卓开发工程师,8k-10k
微策略,本科,1-3年,杭州,高级软件工程师 (Web端),15k-30k
米阳信息,大专,3-5年,杭州,运营总监,10k-18k
大连斯锐信息技术公司,大专,3-5年,杭州,软件测试工程师,10k-20k
掌连信息科技,大专,3-5年,杭州,HTML5,10k-16k
微拍贷,本科,1-3年,杭州,Android开发工程师,8k-15k
杭州盈软科技有限公司,大专,1-3年,杭州,Android（React Native开发）,6k-10k
游侠客,本科,1-3年,杭州,安卓开发工程师,8k-10k
科益侬,不限,不限,杭州,安卓开发工程师,6k-10k
甲乙丙网络科技,不限,3-5年,杭州,UI设计师,6k-12k
同趣科技,本科,不限,杭州,游戏测试员,5k-10k
玛瑙湾,本科,1-3年,杭州,App测试工程师,6k-9k
杭州蜗牛,本科,1-3年,杭州,安卓开发工程师,10k-13k
甬润,本科,1-3年,杭州,ASO优化师,5k-9k
随梦网络,本科,不限,杭州,UI设计师,4k-6k
杭州金睿,大专,1-3年,杭州,渠道运营,11k-22k
阿里巴巴集团,本科,1-3年,杭州,aliexpress无线APP测试工程师（外包职位）,10k-13k
通通金融,不限,1-3年,杭州,APP推广,5k-6k
乐舜信科,大专,1-3年,杭州,java软件开发工程师,8k-12k
电鲸网络,大专,1-3年,杭州,市场投放,7k-14k
红圈营销,本科,3-5年,杭州,高级测试工程师,13k-25k
道顺科技,不限,1年以内,杭州,软件测试,4k-6k
道顺科技,大专,不限,杭州,测试实习生,3k-6k
康姆达,不限,不限,杭州,ui设计师/产品经理,10k-15k
安恒信息,本科,不限,杭州,渗透测试工程师(移动App方向),8k-16k
钧信保安,本科,1-3年,杭州,软件测试工程师,9k-15k
喵掌柜,本科,1年以内,杭州,ASO运营推广,6k-9k
帷幄匠心,本科,不限,杭州,移动端工程师 - React Native,15k-30k
杭州富园,大专,1年以内,杭州,Android开发工程师,10k-18k
索那声美,本科,1-3年,杭州,Android应用开发,8k-14k
每日给力,大专,3-5年,杭州,cocos2d-x开发工程师,15k-25k
互灵物联,大专,3-5年,杭州,ios开发工程师,10k-15k
每日给力,本科,5-10年,杭州,cocos2d-x客户端主程,22k-32k
盈盈理财,本科,3-5年,杭州,UI (MJ000252),10k-20k
班凯信息,本科,1-3年,杭州,Android 软件工程师,6k-10k
杭州久祺工贸有限...,本科,1-3年,杭州,新媒体运营,6k-8k
速达汇,大专,3-5年,杭州,Android（安卓）开发,10k-15k
壹点灵,本科,3-5年,杭州,Android开发主管,18k-25k
互灵物联,大专,3-5年,杭州,安卓开发工程师,10k-15k
浙江创联,本科,1-3年,杭州,移动端开发,6k-12k
有数金服,大专,5-10年,杭州,产品总监,25k-30k
杭州新锋网络科技,本科,1-3年,杭州,Android,10k-15k
爱玖,本科,5-10年,杭州,安卓工程师,20k-30k
潮流网络,本科,不限,杭州,系统软件主管,25k-34k
青杉奇勋科技,本科,1年以内,杭州,Android开发,5k-8k
中软国际,本科,1-3年,杭州,Android,10k-15k
瑞硕网络科技,本科,1-3年,杭州,android,12k-20k
雄伟科技,本科,3-5年,杭州,安卓开发工程师,10k-15k
杭州飓热网络科技,本科,3-5年,杭州,ReactNative开发工程师,10k-18k
浙江翱游科技有限公司,本科,1-3年,杭州,交互设计师,8k-15k
离线科技,大专,1-3年,杭州,iOS/安卓开发工程师,12k-20k
杭州肯信,本科,3-5年,杭州,android开发工程师,8k-16k
潮流网络,本科,不限,杭州,流媒体开发工程师,10k-20k
SneakerCN,大专,1-3年,杭州,UI设计师,5k-7k
潮流网络,本科,1-3年,杭州,蓝牙开发工程师,10k-11k
爱莲科技,本科,应届生,杭州,测试实习生,2k-3k
刘小白智能科技,本科,3-5年,杭州,Android开发,12k-18k
浙江索思科技有限...,大专,1-3年,杭州,Android,6k-12k
潮流网络,本科,不限,杭州,高级工程师（网络协议方向）,10k-20k
潮流网络,本科,不限,杭州,高级Linux驱动开发工程师(Android设备方向),10k-20k
网聚海数,大专,1-3年,杭州,UI设计师,5k-10k
潮流网络,本科,3-5年,杭州,Linux驱动开发工程师,9k-18k
一青三濛电子游艺,不限,不限,杭州,测试工程师,11k-15k
跑跑网,本科,3-5年,杭州,产品经理（运营）,8k-14k
软通动力,大专,3-5年,杭州,react前端,15k-18k
51公积金管家,本科,不限,杭州,功能测试工程师,5k-8k
潮流网络,本科,不限,杭州,Android开发工程师（应用方向）,10k-20k
潮流网络,本科,不限,杭州,Android框架工程师（框架方向）,10k-20k
杭州洞见科技,本科,3-5年,杭州,性能测试,8k-14k
牵引力教育,大专,3-5年,杭州,web前端培训讲师,11k-17k
SneakerCN,本科,1-3年,杭州,产品经理,8k-14k
杭州震旦投资股份公司,大专,3-5年,杭州,android开发,10k-20k
大连华信计算机,本科,1-3年,杭州,APP测试,11k-14k
丞秉科技,本科,1-3年,杭州,安卓开发工程师,10k-15k
高树安弗,本科,1-3年,杭州,Android 驱动开发（Linux）,10k-20k
上海网新新思,本科,1-3年,杭州,安卓开发工程师,9k-15k
帷幄匠心,本科,3-5年,杭州,ReactNative方向Android开发工程师,20k-40k
顶象技术,本科,3-5年,杭州,安全工程师,15k-30k
顶象技术,本科,3-5年,杭州,安全开发工程师,15k-30k
帷幄匠心,本科,不限,杭州,前端测试工程师,15k-30k
赛康美,大专,1-3年,杭州,Android开发工程师,8k-10k
亿联康,本科,3-5年,杭州,产品经理（移动医疗方向）,12k-15k
结构洞,大专,1-3年,杭州,UI设计师,5k-10k
跑跑网,本科,3-5年,杭州,安卓开发工程师,10k-13k
雅乐科技,大专,3-5年,杭州,Android工程师,14k-20k
白桃说,大专,1-3年,杭州,视觉设计师（移动端）,8k-12k
小啄赚钱,本科,3-5年,杭州,PHP开发工程师,12k-20k
爱侣电子商务,不限,3-5年,杭州,Android开发,8k-15k
真趣游戏,大专,不限,杭州,产品经理,8k-12k
浙江大华,本科,不限,杭州,Android 开发工程师（无人机）,10k-20k
尚衣会网络有限公司,大专,1-3年,杭州,Android开发工程师,6k-10k
豪爱电子商务,不限,3-5年,杭州,Android,8k-15k
信雅达软件,本科,3-5年,杭州,手机app前后端开发,8k-12k
广州易星,本科,1-3年,杭州,Android,10k-11k
速宝科技,本科,1-3年,杭州,Unity3d开发工程师,8k-15k
易星科技,本科,3-5年,杭州,Android开发工程师,10k-11k
铕人网络,本科,应届生,杭州,移动端开发工程师,3k-5k
微拍堂,大专,5-10年,杭州,安卓研发工程师,28k-32k
海康威视,本科,1-3年,杭州,应用软件开发工程师（C++服务器）,10k-15k
复拓金融,本科,1-3年,杭州,Android开发工程师,9k-14k
展融商城,本科,3-5年,杭州,RN开发工程师,15k-30k
杭州世族,本科,3-5年,杭州,移动应用开发专家,15k-20k
杭州货来拉,本科,1-3年,杭州,Android,10k-12k
我在家,本科,3-5年,杭州,Android,20k-40k
盈盈理财,本科,1-3年,杭州,测试开发工程师 (MJ000249),8k-15k
星软集团,大专,1-3年,杭州,iOS,10k-15k
传化物流,本科,3-5年,杭州,Android开发工程师,15k-25k
场景区块链,本科,3-5年,杭州,安卓工程师,16k-32k
有数派,本科,3-5年,杭州,UI设计师,15k-30k
零零医,本科,1-3年,杭州,Android,7k-14k
施强教育科技,大专,3-5年,杭州,Android开发工程师,15k-25k
橙鹰,本科,3-5年,杭州,资深测试开发工程师,18k-36k
rokid,本科,3-5年,杭州,高级BSP工程师／BSP开发专家,15k-25k
网易,本科,3-5年,杭州,Android,15k-30k
浙江筑梦信息技术,大专,1-3年,杭州,Android,15k-18k
天鸽互动,不限,不限,杭州,APP推广,6k-12k
林鲲科技,本科,1-3年,杭州,安卓开发工程师,10k-15k
绿宇通信,本科,1-3年,杭州,Android,8k-16k
聊玛,大专,1年以内,杭州,Java,3k-6k
杭州海康威视,本科,1-3年,杭州,Android,11k-12k
佳港网络,不限,不限,杭州,Android开发工程师,12k-16k
乌云网络,大专,1-3年,杭州,Android开发工程师,10k-16k
盈盈理财,本科,不限,杭州,测试开发工程师 (MJ000249),10k-20k
优享出行,本科,3-5年,杭州,高级大前端软件工程师,12k-20k
娃哈哈集团,硕士,不限,杭州,软件开发工程师,12k-15k
微财网络,本科,3-5年,杭州,前端工程师,10k-20k
浙江新再灵,本科,3-5年,杭州,资深UI设计师,15k-25k
爱自拍,本科,3-5年,杭州,Android高级开发工程师,15k-30k
衡信网络,本科,3-5年,杭州,H5开发工程师,8k-12k
电魂,本科,1-3年,杭州,u3d客户端开发,10k-20k
洲华,本科,1-3年,杭州,测试工程师,12k-24k
富聊,本科,1-3年,杭州,音视频开发工程师,16k-32k
钜客新零售,本科,1-3年,杭州,UI设计师,6k-10k
钜客新零售,本科,1-3年,杭州,Android,8k-15k
孔明科技,大专,1-3年,杭州,交互设计,8k-16k
百e国际,大专,3-5年,杭州,测试工程师,10k-15k
杭州富园,本科,3-5年,杭州,Android,11k-22k
备胎好车,不限,不限,杭州,推广专员/ASO-BTXY04,8k-15k
驰财金融,大专,3-5年,杭州,安卓app开发工程师,7k-12k
数数儿,本科,不限,杭州,Android/IOS资深开发工程师,16k-32k
禾伟科技,大专,1-3年,杭州,react（native）开发工程师,8k-15k
在吖,本科,3-5年,杭州,资深UI设计师,12k-24k
黑手科技有限公司,本科,1-3年,杭州,Android开发,10k-20k
数梦工场,本科,3-5年,杭州,测试工程师,13k-20k
抓抓科技,本科,1-3年,杭州,运营专员,3k-6k
经典网络,本科,5-10年,杭州,cocos2d开发主程 杭州边锋研发中心,16k-25k
星选科技,大专,1-3年,杭州,视觉设计师,8k-16k
泽达易盛,本科,3-5年,杭州,Android,10k-13k
睿洋科技,本科,1-3年,杭州,测试工程师,8k-13k
数为科技,本科,3-5年,杭州,软件测试,8k-13k
玛瑙湾,本科,1-3年,杭州,App功能测试,6k-9k
杭州有云科技,大专,1-3年,杭州,安卓开发工程师,13k-20k
禾伟科技,大专,1-3年,杭州,Android,8k-15k
风数,本科,3-5年,杭州,UI设计师,10k-20k
网易,本科,3-5年,杭州,资深Android开发工程师-人工智能事业部,15k-30k
杭州小算盘,大专,1-3年,杭州,产品专员/助理,6k-10k
聚粟网络科技,大专,1年以内,杭州,游戏运营,5k-8k
vcanbuy,本科,1-3年,杭州,测试工程师,12k-24k
